Date,Tickers,StratRet,IndexClose,SP500,Rebalance
2015-01-01,XOM+GOOGL+GOOGL,0.0,100.0,1.0,0
2015-02-01,MSFT+XOM+BRK-B,0.035374521920482405,103.53745219204824,1.0548925108906233,1
2015-03-01,MSFT+XOM+BRK-B,-0.03995548446089303,99.4005631298684,1.036541487777182,0
2015-04-01,MSFT+XOM+BRK-B,0.0675314981005668,106.11323207006838,1.0453736710331138,0
2015-05-01,MSFT+XOM+BRK-B,-0.01625219985424753,104.38865861528548,1.0563410858670748,0
2015-06-01,MSFT+XOM+BRK-B,-0.03842927620675307,100.37707802050622,1.034145593472124,0
2015-07-01,MSFT+BRK-B+BRK-B,0.019503875306000173,102.3348200337988,1.0545617262187175,1
2015-08-01,MSFT+BRK-B+BRK-B,-0.06333149220015122,95.8538031770244,0.988566390490632,0
2015-09-01,MSFT+BRK-B+BRK-B,-0.010200666588761176,94.87603048955083,0.9624258962178082,0
2015-10-01,MSFT+BRK-B+BRK-B,0.0918440875184845,103.58983293723954,1.0422909977496118,0
2015-11-01,MSFT+BRK-B+BRK-B,0.001368950945550118,103.73164233698834,1.0428172182783557,0
2015-12-01,MSFT+BRK-B+BRK-B,-0.0009683094695791539,103.63119800541844,1.0245364394866585,0
2016-01-01,MSFT+BRK-B+BRK-B,-0.013804325614406698,102.20063920434059,0.972556253280465,0
2016-02-01,MSFT+BRK-B+BRK-B,-0.002869396832097304,101.90738501396935,0.9685411906461487,0
2016-03-01,MSFT+BRK-B+BRK-B,0.06940594070080541,108.98036293522304,1.0324563031979892,0
2016-04-01,MSFT+BRK-B+BRK-B,-0.015433960912200062,107.29836427348343,1.0352433139704578,0
2016-05-01,MSFT+BRK-B+BRK-B,-0.0017165488149837316,107.11418139344009,1.0511080062740175,0
2016-06-01,MSFT+BRK-B+BRK-B,0.010901821705134207,108.28192110108277,1.0520654828825973,0
2016-07-01,MSFT+AMZN+BRK-B,0.033499149718173804,111.90927338781943,1.0895293251074871,1
2016-08-01,MSFT+AMZN+BRK-B,0.023505011986773017,114.53970220023118,1.0882009242145765,0
2016-09-01,MSFT+AMZN+BRK-B,0.019094953172708262,116.72683245016053,1.0868575933438736,0
2016-10-01,MSFT+AMZN+BRK-B,-0.00587214622595722,116.04139542152039,1.0657446467157294,0
2016-11-01,MSFT+AMZN+BRK-B,0.015679839492558134,117.86090587622229,1.1021659604093705,0
2016-12-01,MSFT+AMZN+BRK-B,0.024139917942553657,120.70605847270934,1.1222262212262923,0
2017-01-01,MSFT+AMZN+BRK-B,0.04855803498967837,126.56730748349332,1.1422965169463206,0
2017-02-01,MSFT+AMZN+BRK-B,0.02005679512144365,129.1058420387625,1.1847878456274565,0
2017-03-01,MSFT+AMZN+BRK-B,0.01902793103768019,131.5624590976377,1.1843267295920363,0
2017-04-01,MSFT+AMZN+BRK-B,0.024676306450312158,134.8089346556877,1.1950936911176058,0
2017-05-01,MSFT+AMZN+BRK-B,0.031952704914472996,139.11644476457533,1.2089283959488855,0
2017-06-01,MSFT+AMZN+META,-0.0031302300880117206,138.68097828343605,1.2147479054893249,1
2017-07-01,MSFT+AMZN+META,0.06537876635975448,147.747769561171,1.2382518513478409,0
2017-08-01,MSFT+AMZN+META,0.0124251043770216,149.58355101944068,1.2389284730463117,0
2017-09-01,MSFT+AMZN+META,-0.008154680243556034,148.36374499118148,1.2628434828015838,0
2017-10-01,MSFT+AMZN+META,0.1067200019569643,164.1971241469829,1.2908636245653942,0
2017-11-01,MSFT+AMZN+META,0.020189811488482423,167.51223313046145,1.3271144672830955,0
2017-12-01,MSFT+AMZN+META,0.0037102282138370413,168.13374174398493,1.340162166481735,0
2018-01-01,MSFT+AMZN+META,0.13681802861168824,191.13746883250366,1.4154507403127392,0
2018-02-01,MSFT+AMZN+META,-0.005492705215595306,190.08760706055165,1.3603226539528526,0
2018-03-01,GOOGL+MSFT+BRK-B,-0.05635078277676708,179.37602160652705,1.3237510614663517,1
2018-04-01,GOOGL+MSFT+BRK-B,-0.007356101085565281,178.0565134592629,1.3273500427523586,0
2018-05-01,GOOGL+MSFT+BRK-B,0.04182168985152268,185.50313774119965,1.3560318762368477,0
2018-06-01,GOOGL+MSFT+BRK-B,0.0010182005234602443,185.69201713315127,1.3625983741743692,0
2018-07-01,GOOGL+AAPL+BRK-B,0.07422667332389188,199.4753178277482,1.4116812880507923,1
2018-08-01,GOOGL+AAPL+BRK-B,0.0849309567443588,216.41694741774393,1.4544032971265055,0
2018-09-01,GOOGL+MSFT+BRK-B,0.00031029552842665176,216.48410062880342,1.4606489229183603,1
2018-10-01,GOOGL+MSFT+BRK-B,-0.06795197476551362,201.77357848574005,1.3592749855931834,0
2018-11-01,GOOGL+MSFT+BRK-B,0.0396060580870119,209.76503455567052,1.3835507623528127,0
2018-12-01,AMZN+GOOGL+BRK-B,-0.06760410229441605,195.58405770177728,1.2565727697519629,1
2019-01-01,AMZN+GOOGL+BRK-B,0.076141906630949,210.47620076180812,1.355445446289466,0
2019-02-01,AMZN+GOOGL+BRK-B,-0.021982770753893766,205.84935069131078,1.3957413339739355,0
2019-03-01,AMZN+GOOGL+BRK-B,0.04286137118407307,214.6723361192915,1.4207589593022267,0
2019-04-01,AMZN+GOOGL+BRK-B,0.05978703946179653,227.50695955021163,1.476613964252983,0
2019-05-01,AMZN+GOOGL+BRK-B,-0.08158102098064446,208.94670950990317,1.3794856475798323,0
2019-06-01,AMZN+GOOGL+META,0.04171734217327416,217.6634108865075,1.4745738195007294,1
2019-07-01,AMZN+GOOGL+META,0.03908000051990457,226.1696970971164,1.4939322489845475,0
2019-08-01,AMZN+GOOGL+META,-0.0384196540774524,217.480335571843,1.4669045836133214,0
2019-09-01,AMZN+GOOGL+META,-0.01263350266471197,214.7327971728737,1.4921077322722118,0
2019-10-01,AMZN+GOOGL+META,0.04350542889053144,224.07483961074303,1.5225941350396912,0
2019-11-01,AMZN+GOOGL+META,0.03389741352115072,231.6703971087139,1.5744339549792639,0
2019-12-01,AMZN+GOOGL+META,0.023697899983812,237.1604990086062,1.6194467366311533,0
2020-01-01,AMZN+GOOGL+META,0.046838871006274374,248.268829029454,1.6168101270284119,0
2020-02-01,AMZN+GOOGL+META,-0.05808188767168965,233.84890678938334,1.4808194452925842,0
2020-03-01,AMZN+GOOGL+META,-0.07691282513770503,215.862926712848,1.295540378920389,0
2020-04-01,AMZN+GOOGL+META,0.21839274475656034,263.0058237688511,1.4598719521888266,0
2020-05-01,AMZN+GOOGL+META,0.05041308455825222,276.26475860182296,1.5259776106626475,0
2020-06-01,AMZN+GOOGL+META,0.042523893927272294,288.01261189245037,1.5540378920388829,0
2020-07-01,AMZN+GOOGL+META,0.10451699835019701,318.1148255744495,1.6396674335209083,0
2020-08-01,AMZN+GOOGL+META,0.11381490201144584,354.32103327559366,1.7545501860801451,0
2020-09-01,AMZN+GOOGL+META,-0.09831045103195546,319.48757268416153,1.6857227437040465,0
2020-10-01,AMZN+GOOGL+META,0.023853700816861112,327.10853365767474,1.6390858986482126,0
2020-11-01,AMZN+GOOGL+META,0.06056240117951872,346.9190119022949,1.8153624331654035,0
2020-12-01,AMZN+GOOGL+META,0.004433056064908403,348.4569233320404,1.8827513354681567,0
2021-01-01,AMZN+GOOGL+META,-0.009077942593310184,345.2936513857906,1.8617837725581865,0
2021-02-01,AMZN+GOOGL+META,0.02279609026195617,353.1649966296615,1.9103604133352108,0
2021-03-01,AMZN+GOOGL+META,0.05457659445970431,372.4395394280814,1.9914334969226493,0
2021-04-01,AMZN+GOOGL+META,0.12182243192074571,417.8110298646527,2.0958350379411113,0
2021-05-01,AMZN+GOOGL+META,-0.019272956453609935,409.75857608023335,2.1073338131322363,0
2021-06-01,AMZN+GOOGL+META,0.053710663207954035,431.7669809566496,2.1541461466155627,0
2021-07-01,AMZN+GOOGL+META,0.031829382858474586,445.5098574991665,2.203148781267136,0
2021-08-01,AMZN+GOOGL+META,0.06060673171083564,472.5107539071511,2.2670189815087327,0
2021-09-01,AMZN+GOOGL+TSLA,-0.07836537171689639,435.48227303698627,2.15917877290023,1
2021-10-01,AMZN+GOOGL+TSLA,0.19021036141980874,518.3155135832712,2.3084726767333055,0
2021-11-01,AMZN+GOOGL+TSLA,0.00866829546728276,522.8084256002875,2.2892345437098958,0
2021-12-01,AMZN+GOOGL+TSLA,-0.035095001541469606,504.4604630979521,2.389074731759085,0
2022-01-01,GOOGL+AMZN+TSLA,-0.09411948153672645,456.9809058553959,2.2634448427267566,1
2022-02-01,GOOGL+AMZN+TSLA,-0.015305815934333222,449.9864402248684,2.1924620989664163,0
2022-03-01,GOOGL+AMZN+TSLA,0.10971363072191065,499.35608635756677,2.2708936778764275,0
2022-04-01,GOOGL+AMZN+TSLA,-0.202978999917925,397.99728734577883,2.071153337113146,0
2022-05-01,GOOGL+AMZN+TSLA,-0.05500232622586276,376.1065107101779,2.0712634762935807,0
2022-06-01,GOOGL+AMZN+TSLA,-0.09017723015166057,342.1902673323282,1.8974430455000855,0
2022-07-01,GOOGL+AMZN+BRK-B,0.2206265451044871,417.68652378224056,2.070331209319634,1
2022-08-01,GOOGL+AMZN+BRK-B,-0.0653729460702035,390.3811251887734,1.982466087228517,0
2022-09-01,GOOGL+AMZN+BRK-B,-0.09128273740681947,354.7460674495879,1.797312334768283,0
2022-10-01,GOOGL+AMZN+BRK-B,-8.216537612482089e-05,354.7169196055271,1.9408518335542428,0
2022-11-01,GOOGL+AMZN+BRK-B,0.03021333578063623,365.43410100464183,2.045178235176275,0
2022-12-01,GOOGL+AMZN+BRK-B,-0.09556305459334258,330.5121020600662,1.9245710599023742,0
2023-01-01,GOOGL+AMZN+AMZN,0.11882450924757215,369.785040387737,2.043418822957263,1
2023-02-01,GOOGL+AMZN+AMZN,-0.08714265514134734,337.56099013679926,1.9900600613426278,0
2023-03-01,GOOGL+AMZN+AMZN,0.11469436878673944,376.2773348275662,2.0598148756179873,0
2023-04-01,GOOGL+AMZN+AMZN,0.025541903942789546,385.8881743695808,2.089975388788247,0
2023-05-01,GOOGL+AMZN+AMZN,0.14388046955864975,441.40994609500615,2.0951634336941933,0
2023-06-01,GOOGL+AMZN+AMZN,0.04547206793269809,461.4817691500068,2.23077805131727,0
2023-07-01,GOOGL+AMZN+AMZN,0.05323586372125311,486.0491497223194,2.3002420981562812,0
2023-08-01,GOOGL+AMZN+AMZN,0.03025873279523328,500.7563810691174,2.2594901118879447,0
2023-09-01,GOOGL+AMZN+AMZN,-0.06560328396670823,467.90511800369893,2.14940918284193,0
2023-10-01,GOOGL+AMZN+AMZN,0.014038590483038016,474.4738463402705,2.102165838032502,0
2023-11-01,GOOGL+AMZN+AMZN,0.08781922239469786,516.1417705724944,2.289635450326678,0
2023-12-01,GOOGL+AMZN+AMZN,0.04470446994866939,539.2156148443054,2.3909042659229733,0
2024-01-01,GOOGL+AMZN+AMZN,0.01528220589086704,547.4560188899266,2.4289093810312665,0
2024-02-01,GOOGL+AMZN+AMZN,0.08870970076858176,596.0206785096109,2.5545341302351745,0
2024-03-01,GOOGL+AMZN+AMZN,0.043673912689058625,622.0512335837132,2.6337726622071713,0
2024-04-01,GOOGL+AMZN+AMZN,0.0062870849968110765,625.9621225616252,2.5241680239281035,0
2024-05-01,GOOGL+AMZN+AMZN,0.025389946152182707,641.8552671467708,2.6453815765787314,0
2024-06-01,AAPL+GOOGL+AMZN,0.08216274612892538,694.5918585128644,2.7370964301566456,1
2024-07-01,NVDA+GOOGL+AMZN,-0.011733961713145558,686.4415442388118,2.7680839661951033,1
2024-08-01,NVDA+GOOGL+AMZN,-0.024279776804315367,669.7748967554838,2.8312923523391538,0
2024-09-01,NVDA+GOOGL+AMZN,0.025441613516888895,686.8150508220511,2.8884756358059533,0
2024-10-01,MSFT+GOOGL+AMZN,0.042256048179731165,715.8371407001522,2.8598891339009738,1
2024-11-01,MSFT+GOOGL+AMZN,0.0482576054999162,750.3817270382482,3.023764486208677,0
2024-12-01,MSFT+GOOGL+AMZN,0.05771048738955242,793.6866222338394,2.948200197295985,0
2025-01-01,MSFT+GOOGL+AMZN,0.04902802043738674,832.5995061696008,3.0278496707878704,0
2025-02-01,NVDA+GOOGL+AMZN,-0.10525938141353597,744.960597184973,2.9847267550953744,1
2025-03-01,NVDA+GOOGL+AMZN,-0.1093281314933987,663.5154470585335,2.8129715563118984,0
2025-04-01,NVDA+GOOGL+AMZN,0.0008212808588503595,664.0603795947542,2.7915228075602956,0
2025-05-01,NVDA+GOOGL+AMZN,0.1445896687567496,760.0766499148411,2.9632679714406653,0
2025-06-01,NVDA+GOOGL+AMZN,0.08848581852264847,827.3326544225083,3.1102663299997464,0
2025-07-01,NVDA+GOOGL+AMZN,0.0944133690927349,905.4439176869728,3.1776551099256323,0
2025-08-01,NVDA+GOOGL+AMZN,0.02230375815861274,925.6387198532499,3.238241694067866,0
2025-09-01,NVDA+GOOGL+AMZN,0.05726959271972576,978.6496723448538,3.3526283308076774,0
2025-10-01,NVDA+GOOGL+AMZN,0.11843896724411884,1094.5599288311735,3.4286889802935296,0
2025-11-01,NVDA+GOOGL+AMZN,-0.010754531589061478,1082.7884495004378,3.4331449667801865,0
2025-12-01,NVDA+GOOGL+AMZN,0.006985653991357976,1090.3524349544869,3.4313455373256163,0
2026-01-01,NVDA+GOOGL+AMZN,0.047399938388518637,1142.0350731931007,3.4782278703769522,0
2026-02-01,NVDA+GOOGL+AMZN,-0.09100272466487314,1038.1067698696806,3.448077392109799,0
2026-03-01,NVDA+GOOGL+AMZN,0.016525321270614013,1055.2618177549766,3.3664779656167494,0
